node,degree,betweenness,closeness,traffic_load,dst,optimal_next_hop,seed
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.9912632267336332,16,37,42
1,0.1020408163265306,0.008892781915741098,0.4375,0.6948823736759592,17,20,42
11,0.18367346938775508,0.0317400104952626,0.5051546391752577,0.4488530716747082,35,9,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.04373907230894736,14,29,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.2160513650116872,49,48,42
24,0.061224489795918366,0.0028105091242846348,0.3951612903225806,0.8167232025585446,22,9,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.3873925856686593,27,16,42
42,0.2040816326530612,0.037110328230526304,0.5268817204301075,0.40389786417012374,17,36,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.3063134987782127,8,13,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.7983803405183525,44,44,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.8575623376612838,3,45,42
14,0.12244897959183673,0.01745357816786388,0.4375,0.43098522051329624,41,41,42
39,0.22448979591836732,0.053688065510919654,0.5157894736842106,0.5821987465941139,10,19,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.5258125988733238,32,9,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.43052933846220753,27,36,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.8900970351838083,37,36,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.15445974722332378,47,20,42
28,0.2040816326530612,0.05104504998525107,0.5104166666666666,0.6458223862864843,9,0,42
27,0.18367346938775508,0.04034407226371513,0.48514851485148514,0.34060416658129167,35,0,42
30,0.16326530612244897,0.023649706510976018,0.5,0.409628894895232,26,45,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.6771206397350094,49,29,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.36459372819754,8,39,42
11,0.18367346938775508,0.0317400104952626,0.5051546391752577,0.45400162119611487,38,45,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.14055296757836078,49,29,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.027536719869465487,30,45,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.13578904706393713,11,45,42
25,0.12244897959183673,0.01615357265117169,0.44144144144144143,0.20886407070573998,27,48,42
42,0.2040816326530612,0.037110328230526304,0.5268817204301075,0.16002493646319405,26,26,42
49,0.14285714285714285,0.017099363888079377,0.47115384615384615,0.7562136139501768,5,29,42
14,0.12244897959183673,0.01745357816786388,0.4375,0.1300477825111387,30,3,42
36,0.18367346938775508,0.05040430605031445,0.5051546391752577,0.37480356778179635,42,42,42
34,0.14285714285714285,0.01891827465807058,0.46226415094339623,0.4441277131657516,22,22,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.9840131632104643,8,24,42
12,0.2040816326530612,0.04747176232020169,0.5104166666666666,0.15158429286987996,47,47,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.9707421536772481,45,36,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.9801089924137669,3,11,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.5322575311489761,49,43,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.24690742666758558,21,29,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.30233324935149375,2,44,42
31,0.14285714285714285,0.018356157606232635,0.49,0.19462383670487193,45,29,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.34244797883471334,20,20,42
43,0.12244897959183673,0.014583750166733358,0.45794392523364486,0.9664173858664074,20,1,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.34727703903050755,3,48,42
27,0.18367346938775508,0.04034407226371513,0.48514851485148514,0.999713804155914,23,0,42
12,0.2040816326530612,0.04747176232020169,0.5104166666666666,0.8167569301195281,47,47,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.7345779231214132,16,19,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.3258231175644498,40,24,42
23,0.08163265306122448,0.006192635784472519,0.4224137931034483,0.20131210782243325,18,28,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.03945953289089932,7,0,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.5430245839576632,37,37,42
18,0.061224489795918366,0.003772602114438849,0.3983739837398374,0.909454610937242,27,27,42
10,0.12244897959183673,0.013472618415220454,0.4336283185840708,0.4584664245692578,45,35,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.549322479403174,10,1,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.6807558929604856,17,45,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.034461259425,46,46,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.9491121430894405,17,45,42
25,0.12244897959183673,0.01615357265117169,0.44144144144144143,0.0936724207059102,48,48,42
31,0.14285714285714285,0.018356157606232635,0.49,0.5887315221313199,5,40,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.5224441454054645,38,19,42
23,0.08163265306122448,0.006192635784472519,0.4224137931034483,0.3865405068230279,22,28,42
10,0.12244897959183673,0.013472618415220454,0.4336283185840708,0.8655771456245522,17,35,42
13,0.1020408163265306,0.008244535604229481,0.4117647058823529,0.40758420857381694,27,38,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.5735289514555733,47,40,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.20047451552840279,34,34,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.8539619669554221,7,0,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.8469688542070605,17,36,42
31,0.14285714285714285,0.018356157606232635,0.49,0.06245759361907144,7,10,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.4483190553694222,2,2,42
12,0.2040816326530612,0.04747176232020169,0.5104166666666666,0.6265925110932102,47,47,42
30,0.16326530612244897,0.023649706510976018,0.5,0.7625963946941753,15,45,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.030549457093379973,29,11,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.13443512940812186,10,42,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.8197978049847275,15,48,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.7330511898599934,23,5,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.0088632851134689,30,11,42
18,0.061224489795918366,0.003772602114438849,0.3983739837398374,0.9946486415599979,7,27,42
39,0.22448979591836732,0.053688065510919654,0.5157894736842106,0.002317547904813866,6,19,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.3417824047367617,0,0,42
36,0.18367346938775508,0.05040430605031445,0.5051546391752577,0.06902954088784963,0,27,42
12,0.2040816326530612,0.04747176232020169,0.5104166666666666,0.9370910284587948,40,40,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.8459214396777321,0,0,42
1,0.1020408163265306,0.008892781915741098,0.4375,0.39910018807372305,40,43,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.2803344607915209,46,46,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.02449844826765235,30,29,42
10,0.12244897959183673,0.013472618415220454,0.4336283185840708,0.5491303362771727,35,35,42
13,0.1020408163265306,0.008244535604229481,0.4117647058823529,0.9476880259644708,12,38,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.9551152072917014,45,12,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.6817486440901612,15,39,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.7945155444907487,34,36,42
15,0.18367346938775508,0.0315418014247546,0.5,0.05022601146397376,38,19,42
1,0.1020408163265306,0.008892781915741098,0.4375,0.4028732826326371,26,20,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.23238432305604784,30,25,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.8034827432968846,2,45,42
13,0.1020408163265306,0.008244535604229481,0.4117647058823529,0.022026921223816998,27,38,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.22602899781599972,39,39,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.9789811151748089,29,43,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.35781408411354887,18,0,42
24,0.061224489795918366,0.0028105091242846348,0.3951612903225806,0.1878428525377741,21,9,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.44934974203964206,32,27,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.6247838627894025,36,11,42
19,0.12244897959183673,0.010561079590566385,0.4537037037037037,0.5262784603382027,32,15,42
49,0.14285714285714285,0.017099363888079377,0.47115384615384615,0.23465344177584935,27,29,42
23,0.08163265306122448,0.006192635784472519,0.4224137931034483,0.5525009674078891,14,28,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.9167916907023351,13,29,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.40144563091319363,18,28,42
30,0.16326530612244897,0.023649706510976018,0.5,0.8819921697216359,13,45,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.27154704741124236,10,31,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.10274825245242336,14,20,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.046851908527603126,28,20,42
31,0.14285714285714285,0.018356157606232635,0.49,0.7069764874557162,21,29,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.8393384923560023,24,44,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.24682386920190225,5,5,42
28,0.2040816326530612,0.05104504998525107,0.5104166666666666,0.10189238806601353,27,0,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.27039328638452553,43,20,42
26,0.12244897959183673,0.012656386508427325,0.44545454545454544,0.31334791758514313,34,34,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.8918721448107347,17,9,42
12,0.2040816326530612,0.04747176232020169,0.5104166666666666,0.909943143854392,19,4,42
47,0.12244897959183673,0.015595621781846272,0.46226415094339623,0.6751400611496681,11,5,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.49381404045692867,23,36,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.8442487024058184,26,6,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.16695308874719872,47,20,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.6663854135782065,43,1,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.761037790250783,23,23,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.702540501534807,3,36,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.10536492225085647,8,31,42
18,0.061224489795918366,0.003772602114438849,0.3983739837398374,0.6441492214759159,19,6,42
41,0.18367346938775508,0.04269161696757735,0.5104166666666666,0.36005046590097833,16,29,42
47,0.12244897959183673,0.015595621781846272,0.46226415094339623,0.5004011457102012,38,27,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.457699605159294,34,12,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.7707806182638798,13,24,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.7675676285179183,6,46,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.8221798868164233,37,37,42
30,0.16326530612244897,0.023649706510976018,0.5,0.21199405469865806,1,45,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.4722818041629817,38,13,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.7962405955628543,33,11,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.03593867492155334,45,44,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.9308072973164898,24,20,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.7370965504320512,17,9,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.052198629044971634,44,45,42
27,0.18367346938775508,0.04034407226371513,0.48514851485148514,0.4681541413010304,40,36,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.08534133648432485,36,27,42
42,0.2040816326530612,0.037110328230526304,0.5268817204301075,0.6668666605509217,34,2,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.5438057278662374,9,20,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.014693388654953843,9,40,42
36,0.18367346938775508,0.05040430605031445,0.5051546391752577,0.3373455467690927,38,27,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.12436839900051022,16,11,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.49286458444744663,35,35,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.5309376784120938,37,33,42
23,0.08163265306122448,0.006192635784472519,0.4224137931034483,0.4640951594535039,29,15,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.6775422674589532,25,19,42
19,0.12244897959183673,0.010561079590566385,0.4537037037037037,0.2672526297935953,28,35,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.1315182669163779,40,36,42
11,0.18367346938775508,0.0317400104952626,0.5051546391752577,0.575355403251556,27,36,42
41,0.18367346938775508,0.04269161696757735,0.5104166666666666,0.8071555373648825,47,46,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.2655828329586061,37,36,42
31,0.14285714285714285,0.018356157606232635,0.49,0.2933086107805647,32,42,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.3480955931682881,6,6,42
11,0.18367346938775508,0.0317400104952626,0.5051546391752577,0.5680925123378673,16,36,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.9741944438163571,12,19,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.5469632513713881,8,40,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.6061465649334797,33,28,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.3980052929545028,45,28,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.06569485895436578,40,43,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.24660363497802462,28,43,42
27,0.18367346938775508,0.04034407226371513,0.48514851485148514,0.747444406596694,12,38,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.057844449447160606,44,44,42
25,0.12244897959183673,0.01615357265117169,0.44144144144144143,0.9427243190941123,40,46,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.6509573351180726,32,45,42
10,0.12244897959183673,0.013472618415220454,0.4336283185840708,0.5612935429484027,15,35,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.20498120952681642,41,11,42
25,0.12244897959183673,0.01615357265117169,0.44144144144144143,0.6197345714330892,44,6,42
25,0.12244897959183673,0.01615357265117169,0.44144144144144143,0.7813218557473051,24,30,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.14696270958820967,18,13,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.9064209639144368,40,28,42
30,0.16326530612244897,0.023649706510976018,0.5,0.6428189148001743,27,45,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.9473952495864468,49,20,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.7249811699240525,23,39,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.7077213502675275,30,25,42
49,0.14285714285714285,0.017099363888079377,0.47115384615384615,0.14730304427897034,25,15,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.6309217902291634,20,45,42
10,0.12244897959183673,0.013472618415220454,0.4336283185840708,0.9579341210567704,33,31,42
26,0.12244897959183673,0.012656386508427325,0.44545454545454544,0.24189329411288918,34,34,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.07623921797356448,46,1,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.7608543445144956,21,16,42
13,0.1020408163265306,0.008244535604229481,0.4117647058823529,0.18030793542277812,9,38,42
30,0.16326530612244897,0.023649706510976018,0.5,0.5608744633626176,29,45,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.4813333765356649,29,45,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.6743489790234689,42,26,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.994981369325093,48,36,42
49,0.14285714285714285,0.017099363888079377,0.47115384615384615,0.3918582964090789,10,29,42
43,0.12244897959183673,0.014583750166733358,0.45794392523364486,0.10889331398103907,5,40,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.49823600049927297,35,29,42
25,0.12244897959183673,0.01615357265117169,0.44144144144144143,0.25954178317609033,11,30,42
24,0.061224489795918366,0.0028105091242846348,0.3951612903225806,0.593560935378786,17,17,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.9811778367622945,17,17,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.7925951162883833,44,29,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.9601356044054472,16,36,42
15,0.18367346938775508,0.0315418014247546,0.5,0.9670526814260348,1,6,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.854221906340868,13,28,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.3099999371717893,32,11,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.45823465039283384,0,48,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.5650853124527563,20,36,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.4988956645359419,29,11,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.009038469079292177,37,39,42
36,0.18367346938775508,0.05040430605031445,0.5051546391752577,0.926194068431782,27,27,42
41,0.18367346938775508,0.04269161696757735,0.5104166666666666,0.04605673418995637,43,46,42
41,0.18367346938775508,0.04269161696757735,0.5104166666666666,0.848042089601484,39,39,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.09539927731321063,48,28,42
36,0.18367346938775508,0.05040430605031445,0.5051546391752577,0.029169763645264468,26,11,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.6624340117010681,44,45,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.28888493890916567,36,11,42
26,0.12244897959183673,0.012656386508427325,0.44545454545454544,0.993255015422964,34,34,42
31,0.14285714285714285,0.018356157606232635,0.49,0.761007923495392,24,40,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.39245818622948003,2,38,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.05770292841589886,35,41,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.2755479392194834,26,13,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.992442289374779,18,36,42
28,0.2040816326530612,0.05104504998525107,0.5104166666666666,0.5738412541045134,19,35,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.8472716677218594,3,49,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.9182390866754371,26,27,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.839816162145531,9,44,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.22869440940036478,41,46,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.14817792822994547,17,20,42
44,0.18367346938775508,0.030948090191787677,0.48514851485148514,0.9504591705752957,40,45,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.5633246420330467,11,45,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.3263384309319872,35,9,42
18,0.061224489795918366,0.003772602114438849,0.3983739837398374,0.3530503916003024,45,27,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.8458495504599677,6,25,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.7631083636013083,21,45,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.8888874240036297,42,28,42
49,0.14285714285714285,0.017099363888079377,0.47115384615384615,0.5911303032585165,44,29,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.33156469906719377,48,43,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.20707580921085522,46,48,42
26,0.12244897959183673,0.012656386508427325,0.44545454545454544,0.29524180248964216,3,44,42
34,0.14285714285714285,0.01891827465807058,0.46226415094339623,0.4600023955807989,37,25,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.826746768026247,23,25,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.7739062217706651,33,41,42
23,0.08163265306122448,0.006192635784472519,0.4224137931034483,0.8247878562777867,42,28,42
33,0.18367346938775508,0.0430666854098727,0.5104166666666666,0.5390945527360087,49,12,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.03757109039890738,45,44,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.054634420000972295,5,5,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.22612533124967193,40,40,42
37,0.12244897959183673,0.022625928076858454,0.44954128440366975,0.30394251225502733,20,16,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.7293447940879964,22,45,42
27,0.18367346938775508,0.04034407226371513,0.48514851485148514,0.22429348328504506,11,36,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.41594390458185504,47,10,42
12,0.2040816326530612,0.04747176232020169,0.5104166666666666,0.6096310116569019,23,4,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.7126213330985128,37,11,42
26,0.12244897959183673,0.012656386508427325,0.44545454545454544,0.12535647579238562,13,44,42
47,0.12244897959183673,0.015595621781846272,0.46226415094339623,0.8066935196947392,46,1,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.7542482596820808,15,39,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.14960144952695253,21,9,42
15,0.18367346938775508,0.0315418014247546,0.5,0.7538297005692186,31,6,42
31,0.14285714285714285,0.018356157606232635,0.49,0.7806317174255571,34,33,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.9522217856975946,17,20,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.26532613755546697,22,11,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.2965599122059307,48,29,42
24,0.061224489795918366,0.0028105091242846348,0.3951612903225806,0.5600916974433955,20,9,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.7084896974927973,0,20,42
35,0.14285714285714285,0.019720982659908227,0.4537037037037037,0.9329248625696721,16,19,42
23,0.08163265306122448,0.006192635784472519,0.4224137931034483,0.6972093819096368,1,28,42
31,0.14285714285714285,0.018356157606232635,0.49,0.4617161438131191,39,33,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.6945954272532854,47,20,42
38,0.12244897959183673,0.01697232047997354,0.47115384615384615,0.030857904308072448,16,27,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.14217044670389556,28,43,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.6651461942384054,6,45,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.7011698615902597,17,45,42
11,0.18367346938775508,0.0317400104952626,0.5051546391752577,0.5620727944025711,48,45,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.3805177098698945,17,20,42
14,0.12244897959183673,0.01745357816786388,0.4375,0.786205652261058,36,3,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.016061864981006146,18,14,42
42,0.2040816326530612,0.037110328230526304,0.5268817204301075,0.011417983454073632,34,2,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.8432780909364024,13,27,42
3,0.12244897959183673,0.011960073531577133,0.44954128440366975,0.7048710100433817,24,29,42
18,0.061224489795918366,0.003772602114438849,0.3983739837398374,0.5464303160778473,5,27,42
48,0.1020408163265306,0.012431352411094308,0.45794392523364486,0.0516687216579611,39,38,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.7184539473225501,5,45,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.17925561190779005,40,40,42
34,0.14285714285714285,0.01891827465807058,0.46226415094339623,0.3965536819899632,18,25,42
42,0.2040816326530612,0.037110328230526304,0.5268817204301075,0.8087899845635385,9,2,42
30,0.16326530612244897,0.023649706510976018,0.5,0.6250291860852057,3,45,42
1,0.1020408163265306,0.008892781915741098,0.4375,0.672702994208898,22,20,42
36,0.18367346938775508,0.05040430605031445,0.5051546391752577,0.250467898792499,7,27,42
2,0.18367346938775508,0.023643733078757095,0.5157894736842106,0.9819056980765392,16,37,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.16281504967686378,15,49,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.019795658347254386,49,9,42
10,0.12244897959183673,0.013472618415220454,0.4336283185840708,0.3529585034523566,4,31,42
16,0.04081632653061224,0.000750489589775304,0.362962962962963,0.3340499656687692,5,36,42
27,0.18367346938775508,0.04034407226371513,0.48514851485148514,0.6055047666158765,13,38,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.3334625935960105,48,27,42
21,0.08163265306122448,0.006309636950018101,0.4336283185840708,0.07211109292943518,4,11,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.3814410414133115,47,11,42
32,0.16326530612244897,0.020764913940934354,0.46226415094339623,0.7848618229588802,12,2,42
6,0.18367346938775508,0.03949572017174058,0.494949494949495,0.11619095652544598,15,15,42
22,0.14285714285714285,0.02003953623851583,0.4803921568627451,0.7852688115160151,18,27,42
28,0.2040816326530612,0.05104504998525107,0.5104166666666666,0.27785277608971226,19,35,42
17,0.12244897959183673,0.01809058802231071,0.4375,0.9147311149565036,9,24,42
7,0.1020408163265306,0.005333813720293311,0.4298245614035088,0.45011652647481104,26,44,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.10312136240807579,17,24,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.40360100236159124,28,45,42
4,0.08163265306122448,0.0027520594484880196,0.4298245614035088,0.7045544280274453,18,45,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.34652416795271823,49,43,42
11,0.18367346938775508,0.0317400104952626,0.5051546391752577,0.2642762631586393,6,45,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.48303969755889,34,32,42
15,0.18367346938775508,0.0315418014247546,0.5,0.2874616648972501,1,6,42
9,0.12244897959183673,0.023275035122274017,0.4666666666666667,0.9685373316998922,38,11,42
42,0.2040816326530612,0.037110328230526304,0.5268817204301075,0.17211060282277768,38,2,42
46,0.14285714285714285,0.013591831448974306,0.45794392523364486,0.0683341048456042,37,33,42
40,0.22448979591836732,0.048362102500007664,0.532608695652174,0.5990445871503816,19,12,42
19,0.12244897959183673,0.010561079590566385,0.4537037037037037,0.6485048201186882,35,35,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.7037923109905077,34,11,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.5636599710287622,15,45,42
8,0.1020408163265306,0.008334579252946598,0.4336283185840708,0.6720560387522534,33,31,42
5,0.14285714285714285,0.015812888453194573,0.45794392523364486,0.5257562195591349,41,45,42
1,0.1020408163265306,0.008892781915741098,0.4375,0.17408167531142926,29,20,42
18,0.061224489795918366,0.003772602114438849,0.3983739837398374,0.44908474501094675,26,27,42
14,0.12244897959183673,0.01745357816786388,0.4375,0.9390570959671871,22,28,42
20,0.16326530612244897,0.03323921601607676,0.45794392523364486,0.6252047695304422,22,0,42
29,0.24489795918367346,0.06340367163071246,0.5268817204301075,0.05048894441240792,24,11,42
0,0.2040816326530612,0.046422896359120856,0.5051546391752577,0.38561351286564804,49,20,42
6,0.18367346938775508,0.03949572017174058,0.494949494949495,0.5419900748897659,49,15,42
